id_str,hs_beto
1790135992898248920,"[{'label': 'LABEL_1', 'score': 0.9995753169059753}]"
1790116622872568261,"[{'label': 'LABEL_0', 'score': 0.9998643398284912}]"
1790109225554763783,"[{'label': 'LABEL_1', 'score': 0.7621733546257019}]"
1790099992180334787,"[{'label': 'LABEL_0', 'score': 0.9996730089187622}]"
1790091596467478689,"[{'label': 'LABEL_1', 'score': 0.9883711934089661}]"
1790086612409262560,"[{'label': 'LABEL_0', 'score': 0.9998972415924072}]"
1790082753708380347,"[{'label': 'LABEL_0', 'score': 0.9998691082000732}]"
1790064278839361730,"[{'label': 'LABEL_1', 'score': 0.9851289987564087}]"
1790047893480505383,"[{'label': 'LABEL_0', 'score': 0.9997647404670715}]"
1790042680870752626,"[{'label': 'LABEL_1', 'score': 0.9916542768478394}]"
1790040995251323177,"[{'label': 'LABEL_0', 'score': 0.9991839528083801}]"
1790031168793903264,"[{'label': 'LABEL_1', 'score': 0.9997596144676208}]"
1793690503109656576,"[{'label': 'LABEL_0', 'score': 0.9995228052139282}]"
1793675256374480964,"[{'label': 'LABEL_0', 'score': 0.9998922348022461}]"
1793656441800438123,"[{'label': 'LABEL_1', 'score': 0.9993906021118164}]"
1793651736475029795,"[{'label': 'LABEL_0', 'score': 0.9999290704727173}]"
1793648667838365831,"[{'label': 'LABEL_0', 'score': 0.9999232292175293}]"
1793633050712309907,"[{'label': 'LABEL_0', 'score': 0.9997994303703308}]"
1793625102900506883,"[{'label': 'LABEL_0', 'score': 0.998357355594635}]"
1793620899213521112,"[{'label': 'LABEL_1', 'score': 0.9996639490127563}]"
1793615763636629679,"[{'label': 'LABEL_0', 'score': 0.9997928738594055}]"
1793476293553762487,"[{'label': 'LABEL_0', 'score': 0.9999037981033325}]"
1793470932734136662,"[{'label': 'LABEL_1', 'score': 0.9997003078460693}]"
1793464444343005365,"[{'label': 'LABEL_0', 'score': 0.9999188184738159}]"
1793439887321870776,"[{'label': 'LABEL_0', 'score': 0.9997841715812683}]"
1793438738812371246,"[{'label': 'LABEL_0', 'score': 0.9064295887947083}]"
1793434383098999000,"[{'label': 'LABEL_0', 'score': 0.9998730421066284}]"
1793429479580176579,"[{'label': 'LABEL_0', 'score': 0.9998418092727661}]"
1793413563136221463,"[{'label': 'LABEL_0', 'score': 0.9999182224273682}]"
1793388666863137102,"[{'label': 'LABEL_0', 'score': 0.9997655749320984}]"
1793387683898662986,"[{'label': 'LABEL_0', 'score': 0.9998418092727661}]"
1793378728472621122,"[{'label': 'LABEL_0', 'score': 0.9998449087142944}]"
1793359012345393658,"[{'label': 'LABEL_0', 'score': 0.9982805252075195}]"
1793357154860085387,"[{'label': 'LABEL_1', 'score': 0.9933326840400696}]"
1793345366248542441,"[{'label': 'LABEL_0', 'score': 0.9989578723907471}]"
1793339320058736856,"[{'label': 'LABEL_1', 'score': 0.999815046787262}]"
1793338076493664552,"[{'label': 'LABEL_0', 'score': 0.9998356103897095}]"
1793321904717041664,"[{'label': 'LABEL_0', 'score': 0.9999116659164429}]"
1793314293850558987,"[{'label': 'LABEL_0', 'score': 0.9998960494995117}]"
1793307842516079058,"[{'label': 'LABEL_0', 'score': 0.9997500777244568}]"
1793307586550223077,"[{'label': 'LABEL_1', 'score': 0.9524300694465637}]"
1793306091893174506,"[{'label': 'LABEL_0', 'score': 0.9998985528945923}]"
1793265528078729722,"[{'label': 'LABEL_0', 'score': 0.9997926354408264}]"
1793250290805674367,"[{'label': 'LABEL_0', 'score': 0.9998981952667236}]"
1793235695470784783,"[{'label': 'LABEL_0', 'score': 0.9998466968536377}]"
1793194634803298728,"[{'label': 'LABEL_0', 'score': 0.9973681569099426}]"
1793163592361033959,"[{'label': 'LABEL_0', 'score': 0.999908447265625}]"
1793135663312785573,"[{'label': 'LABEL_0', 'score': 0.9998028874397278}]"
1793132192844972398,"[{'label': 'LABEL_1', 'score': 0.9950633645057678}]"
1793106750704693456,"[{'label': 'LABEL_1', 'score': 0.7961500287055969}]"
1793098277405221174,"[{'label': 'LABEL_0', 'score': 0.9999136924743652}]"
1793065504204050511,"[{'label': 'LABEL_1', 'score': 0.9988711476325989}]"
1793049384550092911,"[{'label': 'LABEL_0', 'score': 0.999734103679657}]"
1793043050576416936,"[{'label': 'LABEL_0', 'score': 0.9989344477653503}]"
1793037076142641606,"[{'label': 'LABEL_1', 'score': 0.9995978474617004}]"
1793025257026007361,"[{'label': 'LABEL_0', 'score': 0.9998348951339722}]"
1793022038975582397,"[{'label': 'LABEL_0', 'score': 0.9998856782913208}]"
1793013969860342167,"[{'label': 'LABEL_0', 'score': 0.999426007270813}]"
1792985530285564372,"[{'label': 'LABEL_0', 'score': 0.9998388290405273}]"
1792961372780998777,"[{'label': 'LABEL_1', 'score': 0.9998144507408142}]"
1792931625984045473,"[{'label': 'LABEL_1', 'score': 0.9995790123939514}]"
1792921252836884745,"[{'label': 'LABEL_0', 'score': 0.9998738765716553}]"
1792912680879034824,"[{'label': 'LABEL_0', 'score': 0.999881386756897}]"
1792903073758654773,"[{'label': 'LABEL_0', 'score': 0.9998124241828918}]"
1792897632009904238,"[{'label': 'LABEL_0', 'score': 0.9998087286949158}]"
1792896985256649150,"[{'label': 'LABEL_0', 'score': 0.9999270439147949}]"
1792896460566008027,"[{'label': 'LABEL_0', 'score': 0.9997943043708801}]"
1792895955873702129,"[{'label': 'LABEL_0', 'score': 0.9997921586036682}]"
1792733706333138976,"[{'label': 'LABEL_0', 'score': 0.9998581409454346}]"
1792729283095642432,"[{'label': 'LABEL_0', 'score': 0.9998767375946045}]"
1792724933673705977,"[{'label': 'LABEL_0', 'score': 0.8707174062728882}]"
1792720050706907581,"[{'label': 'LABEL_0', 'score': 0.9961761236190796}]"
1792715277614108764,"[{'label': 'LABEL_1', 'score': 0.9929076433181763}]"
1792704760052912167,"[{'label': 'LABEL_0', 'score': 0.999894380569458}]"
1792701327019217272,"[{'label': 'LABEL_0', 'score': 0.9947787523269653}]"
1792698281950417321,"[{'label': 'LABEL_0', 'score': 0.9997156262397766}]"
1792689994676793786,"[{'label': 'LABEL_0', 'score': 0.999778687953949}]"
1792685559237783827,"[{'label': 'LABEL_0', 'score': 0.9999223947525024}]"
1792677390604443925,"[{'label': 'LABEL_1', 'score': 0.9994114637374878}]"
1792656497744454138,"[{'label': 'LABEL_0', 'score': 0.9999260902404785}]"
1792617224642916641,"[{'label': 'LABEL_0', 'score': 0.9998034834861755}]"
1792614165141446984,"[{'label': 'LABEL_0', 'score': 0.9998844861984253}]"
1792610161003213230,"[{'label': 'LABEL_0', 'score': 0.9998360872268677}]"
1792607232150090047,"[{'label': 'LABEL_0', 'score': 0.9997183680534363}]"
1792605858188193896,"[{'label': 'LABEL_0', 'score': 0.928582489490509}]"
1792595505110773875,"[{'label': 'LABEL_0', 'score': 0.9998911619186401}]"
1792580659287908547,"[{'label': 'LABEL_1', 'score': 0.9995585083961487}]"
1792579545989575086,"[{'label': 'LABEL_1', 'score': 0.9993467926979065}]"
1792579476825522653,"[{'label': 'LABEL_0', 'score': 0.9938300251960754}]"
1792555145198293246,"[{'label': 'LABEL_0', 'score': 0.9977213740348816}]"
1792553552260313553,"[{'label': 'LABEL_0', 'score': 0.999811589717865}]"
1795800953095954917,"[{'label': 'LABEL_1', 'score': 0.9875538349151611}]"
1795794893157081148,"[{'label': 'LABEL_1', 'score': 0.9993410706520081}]"
1795746227159798153,"[{'label': 'LABEL_0', 'score': 0.8872624039649963}]"
1795718515326112016,"[{'label': 'LABEL_0', 'score': 0.9999357461929321}]"
1795661658347729172,"[{'label': 'LABEL_0', 'score': 0.9999246597290039}]"
1795661430106243169,"[{'label': 'LABEL_0', 'score': 0.999667763710022}]"
1795648894204014603,"[{'label': 'LABEL_0', 'score': 0.9983512163162231}]"
1795645520272392427,"[{'label': 'LABEL_0', 'score': 0.9998130202293396}]"
1795644113053974736,"[{'label': 'LABEL_0', 'score': 0.9986972212791443}]"
1795630311532794224,"[{'label': 'LABEL_0', 'score': 0.9993686079978943}]"
1795626527461089721,"[{'label': 'LABEL_0', 'score': 0.9996054768562317}]"
1795619753580703853,"[{'label': 'LABEL_0', 'score': 0.9998594522476196}]"
1795612251321418051,"[{'label': 'LABEL_0', 'score': 0.9997901320457458}]"
1795607808102355025,"[{'label': 'LABEL_0', 'score': 0.9998683929443359}]"
1795605561335267834,"[{'label': 'LABEL_1', 'score': 0.9987788796424866}]"
1795590268043051419,"[{'label': 'LABEL_0', 'score': 0.9998569488525391}]"
1795582624649671087,"[{'label': 'LABEL_0', 'score': 0.9997246861457825}]"
1795576841153245497,"[{'label': 'LABEL_0', 'score': 0.999764621257782}]"
1795554542056009884,"[{'label': 'LABEL_1', 'score': 0.9996635913848877}]"
1795548995760030163,"[{'label': 'LABEL_1', 'score': 0.9997701048851013}]"
1795538596872737183,"[{'label': 'LABEL_0', 'score': 0.9991472959518433}]"
1795538147637629030,"[{'label': 'LABEL_1', 'score': 0.9998084902763367}]"
1795533944148103214,"[{'label': 'LABEL_0', 'score': 0.9999324083328247}]"
1795530262547407305,"[{'label': 'LABEL_1', 'score': 0.757501482963562}]"
1795513437969354834,"[{'label': 'LABEL_0', 'score': 0.9986649751663208}]"
1795496463440507313,"[{'label': 'LABEL_0', 'score': 0.9996628761291504}]"
1795496174884905156,"[{'label': 'LABEL_0', 'score': 0.999796450138092}]"
1795486632973316450,"[{'label': 'LABEL_0', 'score': 0.9990143775939941}]"
1795482005460734389,"[{'label': 'LABEL_0', 'score': 0.971767246723175}]"
1795481434951655824,"[{'label': 'LABEL_0', 'score': 0.9998341798782349}]"
1795476278738379220,"[{'label': 'LABEL_0', 'score': 0.9996023774147034}]"
1795473287851466800,"[{'label': 'LABEL_0', 'score': 0.9998688697814941}]"
1795472844211569063,"[{'label': 'LABEL_0', 'score': 0.9992300271987915}]"
1795469886996513161,"[{'label': 'LABEL_1', 'score': 0.9967228770256042}]"
1795454448136819065,"[{'label': 'LABEL_0', 'score': 0.9999092817306519}]"
1795375533880230373,"[{'label': 'LABEL_0', 'score': 0.9997352957725525}]"
1795372177333915777,"[{'label': 'LABEL_1', 'score': 0.9997338652610779}]"
1795356801275490317,"[{'label': 'LABEL_0', 'score': 0.9998185038566589}]"
1795344932586283470,"[{'label': 'LABEL_1', 'score': 0.9515698552131653}]"
1795333106993610756,"[{'label': 'LABEL_1', 'score': 0.999058187007904}]"
1795330320071528489,"[{'label': 'LABEL_0', 'score': 0.999840497970581}]"
1795295065457492424,"[{'label': 'LABEL_1', 'score': 0.9996899366378784}]"
1795290318545584604,"[{'label': 'LABEL_1', 'score': 0.999742329120636}]"
1795269451472126277,"[{'label': 'LABEL_0', 'score': 0.997007429599762}]"
1795266187187908623,"[{'label': 'LABEL_0', 'score': 0.9997764229774475}]"
1795254087329669509,"[{'label': 'LABEL_0', 'score': 0.9999176263809204}]"
1795244500446482619,"[{'label': 'LABEL_0', 'score': 0.9999382495880127}]"
1795239889895563396,"[{'label': 'LABEL_0', 'score': 0.9997718930244446}]"
1795236779542425604,"[{'label': 'LABEL_0', 'score': 0.9998635053634644}]"
1795222878398329179,"[{'label': 'LABEL_0', 'score': 0.9999411106109619}]"
1795209862382579871,"[{'label': 'LABEL_0', 'score': 0.9990928173065186}]"
1795202941743186147,"[{'label': 'LABEL_0', 'score': 0.9995614886283875}]"
1795149912276942920,"[{'label': 'LABEL_0', 'score': 0.9991056323051453}]"
1795131227357278655,"[{'label': 'LABEL_0', 'score': 0.7913190126419067}]"
1795128309941932363,"[{'label': 'LABEL_1', 'score': 0.9996277093887329}]"
1795127196706644451,"[{'label': 'LABEL_1', 'score': 0.9993888139724731}]"
1795116786355949637,"[{'label': 'LABEL_0', 'score': 0.999347984790802}]"
1795105551480766587,"[{'label': 'LABEL_1', 'score': 0.9944369792938232}]"
1795084151273480500,"[{'label': 'LABEL_0', 'score': 0.9992522597312927}]"
1795078914978488534,"[{'label': 'LABEL_0', 'score': 0.9997920393943787}]"
1795071772150112633,"[{'label': 'LABEL_0', 'score': 0.9998818635940552}]"
1795071617250341200,"[{'label': 'LABEL_0', 'score': 0.9996638298034668}]"
1795030964751433728,"[{'label': 'LABEL_0', 'score': 0.9998800754547119}]"
1794962360085487622,"[{'label': 'LABEL_0', 'score': 0.9998195767402649}]"
1794962199045194039,"[{'label': 'LABEL_0', 'score': 0.9998675584793091}]"
1794956218189926848,"[{'label': 'LABEL_1', 'score': 0.999454915523529}]"
1794954940944683314,"[{'label': 'LABEL_0', 'score': 0.9996514320373535}]"
1794953503196233930,"[{'label': 'LABEL_1', 'score': 0.8814371228218079}]"
1794939577226104988,"[{'label': 'LABEL_0', 'score': 0.9992105960845947}]"
1794936382013702612,"[{'label': 'LABEL_1', 'score': 0.995357096195221}]"
1794914022468563210,"[{'label': 'LABEL_0', 'score': 0.9998377561569214}]"
1794906571136520482,"[{'label': 'LABEL_0', 'score': 0.997914731502533}]"
1794884750177718383,"[{'label': 'LABEL_0', 'score': 0.99910968542099}]"
1794880598907240807,"[{'label': 'LABEL_0', 'score': 0.9998868703842163}]"
1794879266028679490,"[{'label': 'LABEL_0', 'score': 0.9999340772628784}]"
1794862037853684171,"[{'label': 'LABEL_0', 'score': 0.9998776912689209}]"
1794830860610670891,"[{'label': 'LABEL_0', 'score': 0.9999227523803711}]"
1794819366866796710,"[{'label': 'LABEL_1', 'score': 0.999728262424469}]"
1794818171368579102,"[{'label': 'LABEL_0', 'score': 0.9994072914123535}]"
1794787217677979662,"[{'label': 'LABEL_0', 'score': 0.9996739625930786}]"
1794786399490916424,"[{'label': 'LABEL_0', 'score': 0.9998726844787598}]"
1794784796067156231,"[{'label': 'LABEL_0', 'score': 0.9998928308486938}]"
1794769310809821391,"[{'label': 'LABEL_0', 'score': 0.9998219609260559}]"
1794766172745027747,"[{'label': 'LABEL_0', 'score': 0.9999269247055054}]"
1794749471886049375,"[{'label': 'LABEL_1', 'score': 0.9913932085037231}]"
1794746777457009111,"[{'label': 'LABEL_0', 'score': 0.999915599822998}]"
1794730221930950920,"[{'label': 'LABEL_0', 'score': 0.9998776912689209}]"
1794397537916313979,"[{'label': 'LABEL_0', 'score': 0.9999228715896606}]"
1794729214270468523,"[{'label': 'LABEL_0', 'score': 0.9998544454574585}]"
1794709924720894189,"[{'label': 'LABEL_0', 'score': 0.9997026324272156}]"
1794563522397192236,"[{'label': 'LABEL_0', 'score': 0.9997914433479309}]"
1794551060960334162,"[{'label': 'LABEL_1', 'score': 0.999363362789154}]"
1794549431968448964,"[{'label': 'LABEL_0', 'score': 0.999920129776001}]"
1794544680631496765,"[{'label': 'LABEL_1', 'score': 0.9994179010391235}]"
1794544271762317603,"[{'label': 'LABEL_1', 'score': 0.9994686245918274}]"
1794535058252124426,"[{'label': 'LABEL_1', 'score': 0.9993708729743958}]"
1794526787885494600,"[{'label': 'LABEL_0', 'score': 0.9945301413536072}]"
1794525372048105695,"[{'label': 'LABEL_0', 'score': 0.9932036399841309}]"
1794519373970829779,"[{'label': 'LABEL_0', 'score': 0.9999114274978638}]"
1794511146818420745,"[{'label': 'LABEL_1', 'score': 0.9246590733528137}]"
1794493769808503209,"[{'label': 'LABEL_1', 'score': 0.9997065663337708}]"
1794491130534302147,"[{'label': 'LABEL_0', 'score': 0.9989438652992249}]"
1794490177962102877,"[{'label': 'LABEL_0', 'score': 0.9998098015785217}]"
1794488895381643581,"[{'label': 'LABEL_1', 'score': 0.9000383615493774}]"
1794487308248559753,"[{'label': 'LABEL_0', 'score': 0.9999237060546875}]"
1794481903107498470,"[{'label': 'LABEL_1', 'score': 0.999053418636322}]"
1794475869441823031,"[{'label': 'LABEL_0', 'score': 0.9949530959129333}]"
1794463114328510700,"[{'label': 'LABEL_1', 'score': 0.9997276663780212}]"
1794462769389171071,"[{'label': 'LABEL_0', 'score': 0.9976257681846619}]"
1794456924177461502,"[{'label': 'LABEL_0', 'score': 0.9998167157173157}]"
1794454439547261214,"[{'label': 'LABEL_0', 'score': 0.999843955039978}]"
1794452906789191794,"[{'label': 'LABEL_0', 'score': 0.9999157190322876}]"
1794441439851552852,"[{'label': 'LABEL_0', 'score': 0.9999412298202515}]"
1794429675206291661,"[{'label': 'LABEL_0', 'score': 0.7605606913566589}]"
1794425167789387808,"[{'label': 'LABEL_0', 'score': 0.999937891960144}]"
1794422427495350716,"[{'label': 'LABEL_0', 'score': 0.9998857975006104}]"
1794417404875059220,"[{'label': 'LABEL_0', 'score': 0.9997324347496033}]"
1794411201969168549,"[{'label': 'LABEL_0', 'score': 0.9981777667999268}]"
1794407449040130153,"[{'label': 'LABEL_1', 'score': 0.999805748462677}]"
1794403281072205989,"[{'label': 'LABEL_0', 'score': 0.9999500513076782}]"
1794359529184112653,"[{'label': 'LABEL_0', 'score': 0.9998020529747009}]"
1794357752141316108,"[{'label': 'LABEL_0', 'score': 0.9999203681945801}]"
1794354724650795086,"[{'label': 'LABEL_1', 'score': 0.9998052716255188}]"
1794350702640422987,"[{'label': 'LABEL_0', 'score': 0.9998866319656372}]"
1794330899653533836,"[{'label': 'LABEL_0', 'score': 0.9998985528945923}]"
1794318748121550918,"[{'label': 'LABEL_1', 'score': 0.9973045587539673}]"
1794230382935802251,"[{'label': 'LABEL_0', 'score': 0.9999144077301025}]"
1794226097506378186,"[{'label': 'LABEL_1', 'score': 0.999517560005188}]"
1794219744603861453,"[{'label': 'LABEL_0', 'score': 0.9998844861984253}]"
1794197607289667629,"[{'label': 'LABEL_0', 'score': 0.999911904335022}]"
1794192183303803267,"[{'label': 'LABEL_0', 'score': 0.996333122253418}]"
1794182899941691833,"[{'label': 'LABEL_0', 'score': 0.9998834133148193}]"
1794138200249639249,"[{'label': 'LABEL_0', 'score': 0.9990021586418152}]"
1794163349984530631,"[{'label': 'LABEL_0', 'score': 0.9927462935447693}]"
1794151584865177834,"[{'label': 'LABEL_0', 'score': 0.9993143081665039}]"
1794150991186538657,"[{'label': 'LABEL_0', 'score': 0.9936356544494629}]"
1794144610437996783,"[{'label': 'LABEL_0', 'score': 0.9999394416809082}]"
1794121698603589825,"[{'label': 'LABEL_0', 'score': 0.9999312162399292}]"
1794114999914222055,"[{'label': 'LABEL_0', 'score': 0.9998288154602051}]"
1794095735828295966,"[{'label': 'LABEL_0', 'score': 0.999832034111023}]"
1794090385406353882,"[{'label': 'LABEL_0', 'score': 0.9999148845672607}]"
1794069166925787601,"[{'label': 'LABEL_0', 'score': 0.9998538494110107}]"
1794045695701471738,"[{'label': 'LABEL_0', 'score': 0.999850869178772}]"
1794015396560802138,"[{'label': 'LABEL_0', 'score': 0.9999284744262695}]"
1794005933846122973,"[{'label': 'LABEL_0', 'score': 0.9999219179153442}]"
1794005806548983936,"[{'label': 'LABEL_0', 'score': 0.999722421169281}]"
1793998698604790002,"[{'label': 'LABEL_0', 'score': 0.9998069405555725}]"
1793997074050236757,"[{'label': 'LABEL_0', 'score': 0.9998602867126465}]"
1793992125236842668,"[{'label': 'LABEL_1', 'score': 0.9235284328460693}]"
1793985790256787630,"[{'label': 'LABEL_0', 'score': 0.9999046325683594}]"
1793929170562715836,"[{'label': 'LABEL_0', 'score': 0.9994219541549683}]"
1793872611170304305,"[{'label': 'LABEL_0', 'score': 0.999915361404419}]"
1793868561510813858,"[{'label': 'LABEL_1', 'score': 0.9992958307266235}]"
1793848207577092186,"[{'label': 'LABEL_0', 'score': 0.9998252987861633}]"
1793841967060992302,"[{'label': 'LABEL_0', 'score': 0.9994158744812012}]"
1793832156235509865,"[{'label': 'LABEL_0', 'score': 0.9999082088470459}]"
1793831572849992036,"[{'label': 'LABEL_0', 'score': 0.999893307685852}]"
1793831185996747166,"[{'label': 'LABEL_1', 'score': 0.9839714169502258}]"
1793826576855167046,"[{'label': 'LABEL_0', 'score': 0.9998544454574585}]"
1793819432101327314,"[{'label': 'LABEL_0', 'score': 0.9999359846115112}]"
1793817987515854980,"[{'label': 'LABEL_1', 'score': 0.973335325717926}]"
1793812212089274853,"[{'label': 'LABEL_1', 'score': 0.9992524981498718}]"
1793804486311358745,"[{'label': 'LABEL_0', 'score': 0.9998698234558105}]"
1793803528944689339,"[{'label': 'LABEL_1', 'score': 0.9997648596763611}]"
1793790203196297307,"[{'label': 'LABEL_0', 'score': 0.9992607235908508}]"
1793771733146894433,"[{'label': 'LABEL_0', 'score': 0.9994286894798279}]"
1793771515441529262,"[{'label': 'LABEL_1', 'score': 0.9957646131515503}]"
1793760466722005489,"[{'label': 'LABEL_0', 'score': 0.9998929500579834}]"
1793733500950200486,"[{'label': 'LABEL_1', 'score': 0.9998065829277039}]"
1793721084359111086,"[{'label': 'LABEL_0', 'score': 0.9996824264526367}]"
1793720402721849801,"[{'label': 'LABEL_0', 'score': 0.9975830316543579}]"
1793289276374843623,"[{'label': 'LABEL_0', 'score': 0.9996758699417114}]"
1793711095599054940,"[{'label': 'LABEL_0', 'score': 0.9998134970664978}]"
1793709030080455150,"[{'label': 'LABEL_0', 'score': 0.9992145299911499}]"
1793699341053673529,"[{'label': 'LABEL_0', 'score': 0.6390621066093445}]"
1793693810918404209,"[{'label': 'LABEL_0', 'score': 0.9998679161071777}]"
1796590007307907468,"[{'label': 'LABEL_0', 'score': 0.9930946826934814}]"
1796579596340728255,"[{'label': 'LABEL_0', 'score': 0.9998377561569214}]"
1796477806945423484,"[{'label': 'LABEL_0', 'score': 0.9983869791030884}]"
1796575583675261013,"[{'label': 'LABEL_0', 'score': 0.9998396635055542}]"
1796561872071929935,"[{'label': 'LABEL_0', 'score': 0.9999237060546875}]"
1796532679112102209,"[{'label': 'LABEL_1', 'score': 0.9998995065689087}]"
1796529773101174886,"[{'label': 'LABEL_0', 'score': 0.9999101161956787}]"
1796529496348098862,"[{'label': 'LABEL_0', 'score': 0.9999089241027832}]"
1796431944680690149,"[{'label': 'LABEL_0', 'score': 0.9999544620513916}]"
1796400973260476460,"[{'label': 'LABEL_0', 'score': 0.9998816251754761}]"
1796397634116358572,"[{'label': 'LABEL_0', 'score': 0.9997404217720032}]"
1796377097050755361,"[{'label': 'LABEL_0', 'score': 0.8787063360214233}]"
1796376880620175861,"[{'label': 'LABEL_1', 'score': 0.9905793070793152}]"
1796363840227274861,"[{'label': 'LABEL_1', 'score': 0.9997072815895081}]"
1796355239110709617,"[{'label': 'LABEL_0', 'score': 0.9998761415481567}]"
1796352362929406198,"[{'label': 'LABEL_0', 'score': 0.9998602867126465}]"
1796351823604863098,"[{'label': 'LABEL_0', 'score': 0.9988856911659241}]"
1796349032186659308,"[{'label': 'LABEL_1', 'score': 0.9716691374778748}]"
1796345720917958744,"[{'label': 'LABEL_0', 'score': 0.999858021736145}]"
1796344341927194979,"[{'label': 'LABEL_1', 'score': 0.9997684359550476}]"
1796328792182641031,"[{'label': 'LABEL_0', 'score': 0.9999302625656128}]"
1796313056479191099,"[{'label': 'LABEL_1', 'score': 0.9996960163116455}]"
1796294358259437844,"[{'label': 'LABEL_0', 'score': 0.9999029636383057}]"
1796292970867523685,"[{'label': 'LABEL_0', 'score': 0.9997908473014832}]"
1796284382581285020,"[{'label': 'LABEL_1', 'score': 0.9995287656784058}]"
1796253912548151537,"[{'label': 'LABEL_0', 'score': 0.9980979561805725}]"
1796240585864761411,"[{'label': 'LABEL_0', 'score': 0.9663427472114563}]"
1796195554017312898,"[{'label': 'LABEL_1', 'score': 0.7282963991165161}]"
1796187309655945713,"[{'label': 'LABEL_0', 'score': 0.999913215637207}]"
1796186416222715954,"[{'label': 'LABEL_0', 'score': 0.9997410178184509}]"
1796173534164660343,"[{'label': 'LABEL_0', 'score': 0.9998388290405273}]"
1795996857358811583,"[{'label': 'LABEL_0', 'score': 0.9997673630714417}]"
1795989842284753306,"[{'label': 'LABEL_1', 'score': 0.9596599340438843}]"
1795987900930130093,"[{'label': 'LABEL_0', 'score': 0.9997789263725281}]"
1795986295929331884,"[{'label': 'LABEL_1', 'score': 0.9992910623550415}]"
1795941721743781931,"[{'label': 'LABEL_0', 'score': 0.9998387098312378}]"
1795923669199335841,"[{'label': 'LABEL_0', 'score': 0.9998641014099121}]"
1795914022132367616,"[{'label': 'LABEL_0', 'score': 0.999901533126831}]"
1795912246482079833,"[{'label': 'LABEL_0', 'score': 0.9998726844787598}]"
1795911205774561519,"[{'label': 'LABEL_0', 'score': 0.9998457431793213}]"
1795895274012889346,"[{'label': 'LABEL_0', 'score': 0.9998902082443237}]"
1795894613850337487,"[{'label': 'LABEL_0', 'score': 0.9527999758720398}]"
1795893426564579528,"[{'label': 'LABEL_0', 'score': 0.9997556805610657}]"
1795886621159555114,"[{'label': 'LABEL_0', 'score': 0.9998800754547119}]"
1795882452969238863,"[{'label': 'LABEL_0', 'score': 0.9999099969863892}]"
1795881892035563628,"[{'label': 'LABEL_0', 'score': 0.9998692274093628}]"
1795867996813951119,"[{'label': 'LABEL_0', 'score': 0.9999217987060547}]"
1795863703776068020,"[{'label': 'LABEL_0', 'score': 0.9998524188995361}]"
1795856921527738699,"[{'label': 'LABEL_0', 'score': 0.9996742010116577}]"
1795841813032640618,"[{'label': 'LABEL_0', 'score': 0.999825656414032}]"
1795813107287347592,"[{'label': 'LABEL_0', 'score': 0.9997518658638}]"
1795803967584190808,"[{'label': 'LABEL_1', 'score': 0.9940646290779114}]"
1798728301546000623,"[{'label': 'LABEL_0', 'score': 0.9997956156730652}]"
1798715330258202967,"[{'label': 'LABEL_0', 'score': 0.999176561832428}]"
1798711101330534478,"[{'label': 'LABEL_0', 'score': 0.9998828172683716}]"
1798708975023886616,"[{'label': 'LABEL_0', 'score': 0.9998345375061035}]"
1798697553506296261,"[{'label': 'LABEL_0', 'score': 0.9882398843765259}]"
1798692568857014416,"[{'label': 'LABEL_0', 'score': 0.9989959597587585}]"
1798592708564615629,"[{'label': 'LABEL_0', 'score': 0.9998743534088135}]"
1798578628198043805,"[{'label': 'LABEL_0', 'score': 0.9982948899269104}]"
1798565996405690703,"[{'label': 'LABEL_0', 'score': 0.9998192191123962}]"
1798559887263412249,"[{'label': 'LABEL_1', 'score': 0.8094614744186401}]"
1798547827188269531,"[{'label': 'LABEL_0', 'score': 0.9980915188789368}]"
1798536074496561295,"[{'label': 'LABEL_0', 'score': 0.9998445510864258}]"
1798517316956860876,"[{'label': 'LABEL_0', 'score': 0.999915361404419}]"
1798491350951960713,"[{'label': 'LABEL_1', 'score': 0.9998282194137573}]"
1798480089690275956,"[{'label': 'LABEL_0', 'score': 0.9996947050094604}]"
1798478771223405005,"[{'label': 'LABEL_1', 'score': 0.9996224641799927}]"
1798466797819277328,"[{'label': 'LABEL_0', 'score': 0.9993447661399841}]"
1798442471996969215,"[{'label': 'LABEL_0', 'score': 0.9999434947967529}]"
1798438962593137110,"[{'label': 'LABEL_0', 'score': 0.9998530149459839}]"
1798428496672567375,"[{'label': 'LABEL_1', 'score': 0.9996552467346191}]"
1798407427676647667,"[{'label': 'LABEL_0', 'score': 0.9998596906661987}]"
1798403093270495557,"[{'label': 'LABEL_0', 'score': 0.999891996383667}]"
1798395997560750107,"[{'label': 'LABEL_0', 'score': 0.999919056892395}]"
1798389086778175710,"[{'label': 'LABEL_0', 'score': 0.999903678894043}]"
1798388056141295941,"[{'label': 'LABEL_1', 'score': 0.9781109094619751}]"
1798378687597097099,"[{'label': 'LABEL_0', 'score': 0.999932050704956}]"
1798374959003357368,"[{'label': 'LABEL_0', 'score': 0.9996992349624634}]"
1798357840266252501,"[{'label': 'LABEL_0', 'score': 0.9998505115509033}]"
1798323026288926943,"[{'label': 'LABEL_1', 'score': 0.9986183643341064}]"
1798214117712617868,"[{'label': 'LABEL_1', 'score': 0.9996172189712524}]"
1798195813791015215,"[{'label': 'LABEL_0', 'score': 0.999885082244873}]"
1798193741372805319,"[{'label': 'LABEL_0', 'score': 0.9996308088302612}]"
