id_str,sustantivos_robertuito
1808199475887735241,[]
1808196181723410501,"['fracaso', 'mierda', 'obesidad', 'dólar', 'acciones']"
1808180080486547690,"['avances', 'control', 'obesidad', 'cirugía']"
1808179139863892316,"['obesidad', 'salud', 'gilada']"
1808153702324174907,"['martes', 'am', 'liu']"
1808139650797564293,"['guita', 'sobrepeso', 'mina']"
1808135359336722551,"['círculo', 'rojo', 'historia', 'bullying', 'superación', 'cabeza', 'parlante', 'depresión', 'sobrepeso']"
1808129925255213248,"['imc', '16']"
1808111391229780021,"['cuerpo', 'gusto', 'problema', 'envidia']"
1808110344222441904,"['sobrepeso', 'hijos', 'puta', 'cana']"
1808110035756634148,"['puente', 'mujer', 'balde']"
1808092047301034317,"['nenes', 'mundo']"
1807968004694495669,"['historia', 'hamburguesa', 'manga']"
1807966725855404240,"['gente', 'tipo', 'gente', 'only', 'fans', 'modelo', 'gordura', 'gordura', 'diferencia', 'jabba', 'hutt', 'amazonas', 'futurama']"
1807961722319249537,[]
1807957909508108556,"['burpees', 'puta', 'fe', 'ex', 'dios', 'ex']"
1807956252791919074,"['sorete', 'carrera', 'oficial', 'sobrepeso', 'kg', 'momento', 'oficiales', 'voz']"
1808143740428525897,"['gato', 'emoji', 'cara', 'emoji', ' ']"
1807936030483353985,"['ig', 'kilazos']"
1807934315918958849,"['talle', 'perro']"
1807916359273402517,"['semana', 'gordura', 'milanesa', 'napolitana', 'puré']"
1807880853847970096,"['primaria', 'orangután']"
1807875988594086233,"['caderas', 'muslos', 'gordura', 'mujer']"
1807863279630668284,['personas']
1807861817516904522,['OBESO']
1812820739914956950,"['emoji', 'triángulo', 'inflamación', 'grado', 'enfermedades', 'hábitos', 'obesidad', 'diabetes', 'resistencia', 'insulínica', 'enfermedad', 'cáncer', 'enfermedades', 'noche', 'hilo', 'consejos', 'cabo', 'problemas', 'salud', 'futuro']"
1812753856675172432,"['mexicanos', 'mayoría', 'mexicanos', 'sobrepeso', 'cara', 'mono']"
1812750157340913746,"['cara', 'mono', 'sobrepeso']"
1812712807411884431,['gordura']
1812697932849717275,"['paredes', 'huevos']"
1812677883032166529,"['facha', 'cuenta', 'sortija', 'calesita', 'arma', 'mano', 'desastre', 'gente']"
1812674027854385348,"['luiz', 'dias', 'basura', 'tipo', 'hombre']"
1812667825175007276,"['pito', 'gordura', 'cara', 'ojos']"
1812656955183296973,"['video', 'persona', 'dismorfia']"
1812653635022528598,"['obesidad', 'carbohidratos']"
1812532069169242249,"['epidemia', 'obesidad', 'gente', 'límites', 'gente', 'paso', 'cara', 'teoría', 'intereses', 'mora', 'cara', 'miedo']"
1812635473224905180,"['Copa', 'emoji']"
1812634477287309697,[]
1812634303920034121,"['sobrepeso', 'problemas', 'caderas', 'manera']"
1812630667169006048,['día']
1812595949937770785,"['tiempo', 'cachorrita', 'crack', 'sobrepeso', 'par', 'semana']"
1812590055116206178,"['montón', 'ozempic', 'día', 'tratamiento', 'obesidad', 'comorbilidades', 'MÉDICO', 'pedo', 'twitter']"
1812517854270414909,"['crack', 'obesidad', 'hecho', 'vestido', 'partes', 'peso', '%', 'útero', 'órganos']"
1812499178796282028,"['ícono', 'lucha', 'sobrepeso', 'autor', 'superventas', 'plan', 'dieta', 'videos', 'ejercicios']"
1812486394113057045,"['peso', 'medicación', 'línea', 'obesidad', 'medica']"
1812324202147463412,"['adiposidad', 'cuerpo', 'zonas', 'cantidad', 'cuestiones', 'genéticas', 'órgano']"
1812314976884834685,[]
1812310853363855759,"['salvo', 'disparo', 'chaleco', 'adiposidad']"
1812294974299328730,"['gripe', 'gordura']"
1812283355540377746,"['ozempic', 'personas', 'sobrepeso', 'nivel', 'azúcar', 'sangre', 'consideración', 'peso', 'dieta', 'ejercicio', 'medicamento']"
1812280072528924702,['lado']
1812266624189419603,"['verdad', 'baja', 'policías', 'intento']"
1812261308839899509,"['adicción', 'población', 'sobrepeso', 'goce', 'señora', 'presidenta', 'moderación', 'época']"
1812257304827593008,"['solución', 'obesidad']"
1812229405730595240,['obesidad']
1812189000406347891,"['polenta', 'valorant', 'pa']"
1812185735409152105,['manteca']
1812167754545336398,"['pais', 'obesidad']"
1812127879724982561,"['contratos', 'sigla', 'estado', 'siglas', 'IMPUESTAS', 'combustibles', 'líquidos', 'IMPUESTO', 'gatillos']"
1812111423050264799,"['dia', 'fútbol', 'sillón', 'cosas', 'palo', 'escoba', 'amigazo']"
1812105810412965966,"['obesas', 'cosas', 'pavada', 'respeto', 'respeto']"
1812095433369321699,"['ocasión', 'elegancia', 'sobrepeso', 'ropa', 'batolas', 'varices', 'minifaldas', 'ropa', 'playa', 'atributos']"
1812035023219900761,"['pregunta', 'homero', 'amor', 'familia', 'día', 'intimidad', 'fuerza', 'trabajo', 'calvicie', 'obesidad']"
1811930648518525174,['vez']
1811915355947700381,"['genética', 'serie']"
1811873724062150922,"['catador', 'glandes', 'tren', 'pibe', 'mundo']"
1811860277324837077,['comida']
1811857562364436851,"['forma', 'sobrepeso', 'años', 'consumo', 'harinas', 'ejercicio', 'emoji', 'cara', 'risa', 'emoji']"
1811854528108507521,"['trabajos', 'obesidad', 'carne', 'alfajores']"
1811837213090439343,"['gato', 'mano']"
1811837046052565126,"['obesidad', 'enfermedad']"
1811835112826319293,"['gordura', 'hinchazón']"
1811828419174289444,"['gordura', 'hinchazón', ' ', 'emoji', 'cara', 'revés', 'emoji']"
1811824301307224531,"['blda', 'perdon', 'cornudas']"
1811818173206814793,"['paciente', 'riesgo', 'fumador', 'error']"
1811814263511519578,"['emoji', 'emoji', 'ptos', '\n ', 'teclas', 'emoji', ' ', 'emoji', 'luces', 'policía', 'emoji', '\n ', 'emoji', 'teclas', 'emoji', ' ', 'flecha', 'ingresos', '\n ', 'útero', 'mujer', 'emoji', 'emoji', 'emoji', 'escuela', 'políticas', 'salud', 'prevención', 'primordial']"
1811814260680343782,"['círculo', 'adiposidad', 'disfunción', 'remodelación', 'vasos', 'toxicidad', 'cardiomiocitos', 'favoreciendo', 'enfermedad', 'coronaria', 'aterosclerótica', 'emoji', 'coral', 'emoji', ' ', 'vasoespástica', 'arritmias', 'miocardiopatía', 'emoji', 'corazón', 'emoji', 'insuficiencia', 'cardíaca', 'gotas', 'sudor', 'emoji']"
1811814257949835405,"['emoji', 'adn', 'emoji', 'obesidad', 'ventaja', 'supervivencia', 'inanición', 'anorexia', 'enfermedades', 'gen', 'ahorrador', 'emoji', 'dorso', 'mano', 'índice', 'derecha', 'emoji', 'ausencia', 'selección', 'depredación', 'genes', 'almacenamiento', 'energía', 'obesidad', 'gen', 'deriva']"
1811814255554965814,"['corazón', 'emoji', 'obesidad', 'enfermedad', 'balance', 'interacciones', 'rtas', 'fcs', 'individuo', 'estado']"
1811786264900768012,"['sobrepeso', 'grasa', 'humor', 'tesis']"
1811775241141764522,"['tema', 'teléfono', 'mano', 'influencer', 'gente', 'mujer', 'hombre', 'clase', 'pelotudo', 'cosas', 'calle']"
1811731820888707538,['gordura']
1811715060072382617,"['emoji', 'triángulo', 'nutricionales', 'dieta', 'consumo', 'pescado', 'lácteos', 'vitamina', 'sobrepeso', 'pandemia', 'aumento', 'peso', 'personas', 'obesidad', 'niveles', 'vitamina', 'se', 'secuestra', 'almacena', 'tejido', 'adiposo', 'concentración', 'sangre', 'hashtag', ' ', 'emoji', 'dorso', 'mano', 'índice']"
1811690248696393941,"['complejo', 'yankee', 'semi-deportes', 'mierda', 'nenes', 'deficit', 'atencion', 'version', 'showcito']"
1811670549182939373,"['cuenta', 'médico', 'años', 'especialidades', 'obesidad']"
1811585818240147849,"['situaciones', 'mierda', 'par', 'edad', 'hombre', 'hoyo']"
1811584311386149261,"['embole', 'publinota', 'rebord', 'bolsa', 'pus', 'leleeta']"
1811546018401374430,"['mina', 'cuerpo', 'chica', 'obesidad']"
1811534860844171549,"['fijación', 'tema', 'gordura']"
1811532812937543777,"['espacio', 'fuentes', 'médico', 'especialista', 'obesidad']"
1811531436282802288,['niño']
1811514486513369486,"['niño', 'hate', 'campeón', 'mundo', 'pene']"
1811501222261616917,"['cara', 'daun', 'problema', 'caramelos']"
1811499281439764671,"['cocacola', 'vez', 'años', 'chica', 'cocacola', 'dia', 'coca', 'asco', 'amiga']"
1811485550626459923,[]
1811464704570556860,"['diabetes', 'tero', 'santiago', 'estero']"
1811457281143218465,"['cloaca', 'hijo', 'puta', 'obesito']"
1811456195884118273,"['mentira', 'definicion']"
1811453204833435895,"['tiktoks', 'perro', 'salchicha', 'tiempo', 'ezquiso', 'season']"
1811419940509130979,"['cuenta', 'sobrepeso', 'kilos']"
1811403874923634790,"['iol', '𝗮𝗰𝗰𝗶𝗼𝗻𝗲𝘀', 'preapertura', 'farmacéutico', 'desarrollo', 'fármaco', 'obesidad', 'mercado']"
1811399314624676203,"['pastilla', 'peso', 'inyectables', 'aprobación', 'alternativa', 'obesidad', 'salud', 'farmacéutica', 'obesidad']"
1811343737143841089,"['sorete', 'gordura', 'odio']"
1811336804550799537,"['transporte', 'público', 'obligación', 'peso', 'viaje', 'bolsa', 'triglicéridos']"
1811279349959586156,"['industria', 'azúcar', 'lobby', 'años', 'obesidad', 'grasas', 'pruebas', 'dudas', 'industria', 'petróleo', 'pedos', 'vacas', 'efecto', 'invernadero']"
1811259864854745105,"['entidad', 'sobrepeso']"
1811238183675343161,"['pinturas', 'importancia', 'existencia', 'sentencias', 'veces', 'oídos', 'flia', 'cabeza']"
1811235611820302374,"['vida', 'pinta', 'bullying', 'cabeza', 'horno']"
1811230874379133294,"['obesidad', 'cirugía', 'cinturon', 'gástrico', 'panza', 'pitó', 'ladrón']"
1811227384177127463,"['carne', 'popa']"
1811226683300569425,"['internet', 'gordura', 'interacciones']"
1811195551481843837,['medicamentos']
1811186966999793975,"['amigo', 'tumor']"
1811157504572670028,"['alfajores', 'azúcar', 'argentinos', 'hijos', 'desayuno', 'obesidad', 'etiquetas', 'carnicería', 'verdulería']"
1811157100623515770,"['alfajor', 'harina', 'azúcar', 'causa', 'muerte', 'mundo', 'través', 'enf', 'obesidad', 'verdad', 'humanos', 'nivel', 'mundial', 'alfajores', 'veneno', 'ratas', 'especialista', 'tema']"
1811127326673096994,"['emoji', 'hospital', 'equipo', 'cirujanos', 'director', 'Congreso', 'trabajo', 'sistema', 'hashtag', 'salud', 'lugar', 'familia']"
1811096509150052790,"['verdad', 'ejemplo', 'programa', 'obesidad']"
1811085000676163644,"['alerta', 'onda', 'fotos', 'cris', 'morena']"
1811066382252961936,"['frío', 'helado', 'OBESIDAD']"
1811016099267232122,"['identidad', 'realidad', 'mal', 'mal', 'vida', 'problema']"
1810900778422280627,"['novio', 'amigo', 'hamburguesa', 'partidos', 'amo', 'corazón', 'flecha']"
1810888153667973448,['ansiedad']
1810872118436937941,"['suerte', 'mundo', 'emoji', 'corazón', 'emoji']"
1810850741323497922,"['?', ' ', 'cara', 'emoji']"
1810793417083109699,"['reacción', 'pibes', 'autoestima', 'masculinidad', 'inferioridad', 'falta', 'masculinidad']"
1810790970377539949,"['bolas', 'milei', 'tuistes', 'mierda', 'mierdas', 'kirchos', 'meado', 'milei', 'verdad']"
1810771193458479296,"['k', 'ilos', 'sobrepeso', 'niña', 'niño', 'años.-']"
1810720247218909418,"['espejo', 'pelo', 'flequillo', 'traumas']"
1810718976864878668,[]
1810701305331232838,['buñuelo']
1810697872129572867,"['médicos', 'pediatras', 'documento', 'políticas', 'problemas', 'niños', 'sobrepeso', 'exceso', 'azúcar']"
1810696542698791296,"['cerebro', 'pelada', 'exceso', 'adiposidad']"
1810696049746497892,"['gente', 'obesidad', 'libertad', 'preferencias', 'estéticas', 'formas']"
1810689963547115598,"['hombre', 'kg', 'mierda', 'peso', 'obesidad']"
1810686944973602921,"['nivel', 'Dios', 'resentimiento', 'señora', 'pelo']"
1810686813406650520,"['kilos', 'sobrepeso', 'médicos', 'palabras', 'daño']"
1810676264488915052,"['sobrepeso', 'calidad', 'carácter', 'selección', 'jugadorcitos', 'cristal', 'lujo', 'gente']"
1810671929122062469,"['media', 'sobrepeso']"
1810659729670037960,"['episodio', 'podcast', 'obesidad', 'felina', 'gato', 'consecuencias', 'gato']"
1810587729836548178,"['borcegos', 'dictadura']"
1810587071318253986,"['hecho', 'credenciales', 'ciencias', 'políticas', 'inepto', 'propaganda', 'aversión', 'lectura']"
1810584722415796645,"['tipo', 'sentido', 'punto', 'elecciones', 'pasado', 'declive', 'presente', 'ELECCIÓN', 'GUERRA']"
1810506315875209356,"['kilos', 'kilos', 'doctora']"
1810480075889844360,['piel']
1810468309327818762,"['guerra', 'acción', 'movimiento', 'situaciones', 'pandemia', 'casa', 'emoji', 'cara']"
1810458742334411226,['sobrepeso']
1810456983121559932,"['domingo', 'madrugada', 'mama', 'oscar', 'video', 'perra', 'días', 'emoji', 'cara', 'mano', 'boca']"
1810439558053368033,['sobrepeso']
1810438158976516125,"['kilos', 'sobrepeso']"
1810425132306853937,"['doctora', 'kilos', 'sobrepeso', 'montón', 'cosas']"
1810417555225321546,"['foto', 'pedazo', 'puta', 'bigote', 'pedazo']"
1810407325527929147,[]
1810393472937111730,"['receptor', 'incidencia', 'tipos', 'cáncer', 'obesidad', 'pacientes', 'diabetes', 'tipo', '\n\n ']"
1813990692512829688,"['bocon', 'inútil', ' ', 'emoji', 'caca', 'ojos', ' ', 'obeso', 'patada', 'ort0', ' ', 'emoji', 'caca', 'ojos', 'emoji', ' ']"
1813986339471114583,"['emoji', 'luces', 'policía', 'emoji', 'falsificaciones', 'fármacos', 'peso', 'alarma', 'sustancias', 'junio', '\n\n', 'cc', '\n', 'salud', 'fraude']"
1813984722844062198,"['selección', 'nivel', 'deporte', 'etnia', 'raza', 'religión', 'criterio', 'país', 'jugadores']"
1813976036864057535,"['paz', 'gordura']"
1813974568400486561,"['raza', 'sobrepeso']"
1813940453693337940,"['emoji', 'índice', 'derecha', 'cuenta', 'animales', 'celo', 'sarna', 'peso', 'meses', 'gatos', 'meses', 'hembras', 'secreción', 'vulvar']"
1813906148707451141,['pavadas']
1813893010515800365,"['tortilla', 'chapa']"
1813771311996645726,"['hashtag', 'salud']"
1813770126468272292,"['survivor', 'telefe', 'persona', 'sobrepeso', 'transexual', 'paratleta', 'vegana', 'programa']"
1813769728491454889,"['centro', 'trabajo', 'cirugía', 'reconocimiento', 'cienc']"
1813765941383340396,"['favor', 'pibito', 'dios', 'ojos', 'corazón']"
1813759297177719046,"['emoji', 'fuego', 'emoji', 'desorden', 'responsables', 'inflamación', 'obesidad', 'patología', 'incidencia', 'aumento', 'nivel', 'tejido', 'tamaño', 'productor', 'moléculas', 'emoji', 'mano', 'índice']"
1813759275745132691,"['triángulo', 'rojo', 'emoji', 'CRÓNICA', 'GRADO', 'fuego', 'emoji', 'enfermedades', 'causa', 'cardio', 'hilo', 'leer', ' ', 'gafas']"
1813758535588798718,"['sobrepeso', 'sentido']"
1813756324422803634,"['fibra', 'diabetes', 'obesidad', 'enfermedades']"
1813753851343978722,[]
1813738475080019981,[]
1813725940381536531,['pito']
1813723285311611240,"['CIUDAD', 'CENTRO', 'OBESIDAD', 'MALVINAS', 'centro', 'trabajo', 'cirugía', 'reconocimiento', 'ciencias']"
1813719482063573376,"['embarazo', 'gordura']"
1813701016254296547,"['capital', 'paz']"
1813698453744283866,"['propuesta', 'público', 'sobrepeso', 'hipertensión', 'diabetes', 'colesterol', 'programa', 'nutrición', 'actividad', 'factores', 'riesgo']"
1813687682176053427,[]
1813678544599597489,"['parte', 'mujeres', 'clase', 'hambre', 'estado', 'clase', 'nido', 'corrupcion', 'droga', 'violencia', 'paisucho']"
1813678043291885902,[]
1813675422900772995,['casualidad']
1813665983095341167,"['chubut', 'propuesta', 'sobrepeso', 'hipertensión', 'diabetes', 'colesterol', 'ordenador', 'emoji', 'emoji', 'dorso', 'mano', 'índice', 'emoji']"
1813662702734397691,"['obesidad', 'nenas']"
1813657644248547432,"['fracaso', 'mano', 'índice', 'piel', 'títulos', 'Copa', 'goles', 'zapatos', 'DT', 'falopa', 'títulos', 'clubes', 'tema', 'cola', 'terapia', 'proyección']"
1813654908199137423,"['justiciero', 'pareja', 'accidente']"
1813652042084487656,"['error', 'sueldo', 'impuestos', 'realidad', 'numero', 'ideologia', '30%']"
1813651351286731248,"['10%', 'sobrepeso', 'chabon']"
1813638334134304866,"['verdad', 'pena', 'sociedad', 'camiseta', 'problemas', 'hipertensión', 'diabetes', 'elección', 'persona', 'físico', 'trabajadora', 'Dios']"
1813636220540551669,"['ojos', 'corazón']"
1813602303255130545,"['ciclo', 'apoyo', 'muestras', 'cariño', 'entusiasmo', 'prevención', 'control', 'obesidad', ' ', 'manos', 'oración', 'tono', 'piel', 'emoji', ' ', 'emoji', 'chispas', 'emoji']"
1813628296531251557,"['terror', 'alfabetización', 'obesidad', 'mamá', 'sopa', 'hombre', 'bolsa', 'escuela']"
1813613612440989724,"['problema', 'niño']"
1813591406553997513,"['drama', 'mayoría', 'obesos', 'diabéticos', 'veces', 'médico']"
1813585477816975858,"['cosas', 'yankees']"
1813574762578542841,"['condición', 'argentino', 'tabúes', 'raza', 'orientación', 'nacionalidad', 'obesidad', 'sanción']"
1813540848132579832,"['años', 'obesidad', 'tipo', 'años', 'dia', 'salud', 'diabetes', 'concha', 'rodillas', 'polainas']"
1813517159609635211,"['pibe', 'obesidad', 'hijo', 'tiempo', 'abuso', 'nena', 'calle', 'generación', 'mierda']"
1813466433889644736,"['manchas', 'producto', 'obesidad']"
1813447021748945286,"['tema', 'plazo', '%', 'obesidad', 'riesgo', 'diabetes', 'tipo', 'riesgo', 'personas', 'años', 'hábitos', 'tabaquismo', 'antec', 'fliares', 'riesgo']"
1813433539632730140,"['mongola', 'pais', 'mitad', 'jugadores', 'lol']"
1813417251300626782,"['ñoqui', 'ben', 'pesar', 'gordura', 'libro']"
1813401269312106679,"['pesar', 'consumo', 'azúcar', 'tasas', 'obesidad', 'promedio', 'región', '\n', 'dulzura', 'hashtag', 'amberes', 'asunción', 'paraguay', 'azúcar', 'belgas']"
1813399839733907801,"['gringos', 'tasa', 'obesidad', 'comida', 'mierda', 'hora']"
1813398313871249904,"['semana', 'edición', 'corazón', 'emoji', 'holgazanería', 'colesterol', 'streaming', 'fenómeno', 'urgencia', 'investigación', 'calzas']"
1813397794775830828,['porquerías']
1813393521170358605,"['casa', 'ácido', 'botox', 'arrugas', 'gordura', 'odontologicos']"
1813392359058448858,"['toneladas', 'carga', 'costa', 'provincia', 'cargo', 'ruta', 'vehículos', 'sobrepeso', 'preocupación']"
1813392109157613890,"['supermercado', 'tema', 'comida']"
1813387872923242607,"['gringos', 'obesidad', 'fruta', 'hamburguesa', 'yankis']"
1813387670497947657,[]
1813386519547134106,['yankis']
1813382182880030816,[]
1813380469561647232,"['nutrición', 'tasas', 'obesidad', 'mundo']"
1813379533967356290,"['país', 'índice', 'obesidad', 'alimentación', 'campeón', 'elite']"
1813378736642760850,"['gente', 'problemas', 'nivel', 'dios', 'comer', 'basura', 'risa', 'emoji', 'emoji', 'risa', 'emoji', 'emoji']"
1813374545413243003,"['yankees', 'comida', 'basura', 'indice', 'obesidad', 'mundo']"
1813370238408266133,"['yankis', 'comida', 'chatarra', 'países', 'obesidad', 'mundo', 'cara', 'risa']"
1813346161329410318,"['pelusitas', 'rollos']"
1813342554705801635,"['sobrepeso', 'hijos', 'put4']"
1813338092687982643,"['gordo', 'culo']"
1813328596120842350,"['envidia', 'vida', 'chimpancé']"
1813327175350890946,"['emoji', 'teclas', '3', 'emoji', ' ', 'emoji', 'teclas', '2', 'emoji', ' ', 'toneladas', 'carga', ' ', 'camión', '\n\n', 'operativo', 'Ruta', 'camiones', 'rutas', 'seguridad', 'evasión']"
1813323165986103319,[]
1813286734588756308,"['arena', 'agua', 'mujer', 'Dios', 'generación']"
1813284122682356037,"['cara', 'presidente', 'club', 'concha', 'madre']"
1813276468027531613,"['traumas', 'desequilibro', 'obesidad']"
1813263563655454854,"['chica', 'tatuajes', 'novia', 'imbécil', 'turno', 'novia']"
1813271567310463212,"['implementación', 'ley', 'casos', 'obesidad', 'equipo', 'departamento', 'proyecto']"
1813271561983447172,"['emoji', 'altavoz', 'emoji', 'paper', 'estudio', 'bebidas', 'carga', 'enfermedad', 'impacto', 'revista', 'Sociedad']"
1813257419289473287,"['país', 'calidad', 'vida', 'hambre', 'cuenta', 'mogoliqueada', 'datos', 'calidad', 'vida']"
1813256832716316882,"['medida', 'tiempo', 'obesidad', 'factura']"
1813250313211814281,"['ropa', 'rango', 'obesidad', 'verdad', 'obesidad', 'problema', 'salud']"
1813245704246002044,"['obesidad', 'enfermedad', 'problema', 'gordofobia', 'boludeces']"
1813208815304573112,['odio']
1813245571236323520,"['mapache', 'gracia']"
1813228981576999352,"['gato', 'panza']"
1813213262118281713,"['gente', 'gusto']"
1813180598854259131,"['problema', 'cuerpo', 'sobrepeso', 'lucha']"
1813042011378733524,"['gordura', 'hinchazón']"
1813031167664533992,['cv']
1813017618112258184,['obesidad']
1813011771000561913,"['heredero', 'fotos', 'bebé']"
1813011642365390961,"['dios', 'tendencia', 'obesidad', 'año', 'actividad', 'orto', 'cuerpos', 'cuadro', 'ansiedad']"
1813000599106933045,"['sobrepeso', 'detective', 'belga', 'poirot', 'protectores', 'camisas', 'cuello', 'alas', 'cuello']"
1812993373118341408,"['respecto', 'PEDAZOS', 'HIJOS', 'PUTA']"
1812987607019889136,"['dios', 'veces']"
1812967210857689356,['negra']
1812926814786101459,"['término', 'minas', 'momento', 'sobrepeso', 'mierda']"
1812918188419825788,"['nutri', 'hashtag', 'cuestiondepeso']"
1812909386102415710,['agosto']
1812908738853867632,['cuota']
1812889462168338694,"['argentinos', 'joda', 'xD']"
1812863155388747998,['bebé']
1815409059606016505,"['sobrepeso', 'diabetes']"
1815335809983131878,"['sobrepeso', 'goro', 'mortal', 'kombat', 'payaso']"
1815324748563284475,"['vacas', 'condición', 'grasa', 'canal', 'parto']"
1815207367287431625,"['perro', 'emoji', 'cara']"
1815205018263245305,['progres']
1815202386761441467,"['sobrepeso', 'gambas']"
1815193425387381161,['platos']
1815184235101028369,['foca']
1815178760045400564,['pendejo']
1815151823113580620,"['obesidad', 'bro', 'liga', 'necks', 'kilos']"
1815124583634100363,"['papudo', 'merca', 'sobrepeso', 'combinacion', 'vida', 'novia', 'sopa']"
1815108094583558610,"['manera', 'cara', 'poker', 'vida', 'hombre', 'derecho', 'personas', ' ', 'globo', 'australia']"
1815095732577443952,['edad']
1815031573118394546,"['mogolico', 'alimento', 'horario', 'hora', 'gato', 'riesgo', 'salud', 'sobrepeso']"
1815030571711553631,"['sobrepeso', 'obesidad', 'riesgo', 'salud', 'seguimiento', 'veterinario']"
1815024906855174614,['besos']
1814902527248232457,"['comechatarra', 'argentino']"
1814889373516681353,['bebé']
1814856907363856612,"['lema', 'amo', 'protagonismo', 'gordura', 'gordeley', 'cara']"
1814855542226993318,['día']
1814844441640726630,"['vida', 'gobierno', 'base', 'sobres', 'javo']"
1814843292896444438,"['realidad', 'obesidad', 'granos']"
1814839722755211673,['obeso']
1814817672552431874,"['perrita', 'amor']"
1814813721136447894,"['acaricia', 'alma', 'penas', 'amor', 'palabras', 'tiempo', 'tiempo']"
1814781461083660797,"['jugador', 'sobrepeso', 'equipos', 'torneo', 'ganas', 'DT']"
1814778791702544591,['bocha']
1814777697328861188,"['misandría', 'mutilación', 'niños', 'obesidad']"
1814777513354404298,"['cosa', 'guantes', 'cacho', 'carne', 'parrilla', 'piso', 'condiciones']"
1814749717009735747,"['mierda', 'ganas', 'offside']"
1814710148574687310,"['dios', 'catsuit', 'siglos']"
1814693861005955493,[]
1814687990335050124,"['pizza', 'milanesas', 'puré', 'panchos', 'gordura']"
1814728489209069619,"['desayuno', 'churros', 'bolitas', 'fraile', 'gordura', 'tiroides', ' ', 'nariz', 'cerdo', 'emoji']"
1814669751878136216,"['obesidad', 'base', 'masa', 'punto']"
1814636700783517988,['salud']
1814535729663385812,"['URNA', 'URNA']"
1814524695376507291,"['supuesto', 'guardias', 'sobrepeso']"
1814495953228911039,"['hermana', 'amigo', 'límites', 'educación', 'respeto', 'gordura']"
1814492674881204352,"['mcdonals', 'días', 'pedo', 'dieta', 'ejercicio', 'cromosomas', 'cria']"
1814480860319535181,"['factura', 'sobrepeso', 'físico', 'cabrera', 'años', 'dieta', '0carne', 'pescado', 'marisco', 'cuerpo', 'lesiones', 'carrera']"
1814469994677141816,"['bodyshaming', 'gatos', 'hadid', 'día']"
1814445096907223328,"['ausencia', 'sexo', 'niveles', 'obesidad', 'seres', 'piel', 'compañía', 'solteria', 'equilibrio']"
1814432802848334292,"['timbero', 'onanista', 'sobrepeso', 'falta', 'info', 'brechita']"
1814423530777293119,[]
1814423442143219951,"['negocio', 'pension', 'invalidez', 'dia', 'netflix', 'comida', 'chatarra', 'grasas', 'excusas', 'gente', 'lado']"
1814412133955744158,"['países', 'mundo', 'cartel', 'patio', 'payaso', 'torneo']"
1814407652304105687,"['gato', 'piso', 'comida', 'gritos', 'carajo', 'mimos', 'PLATO']"
1814407095581634758,['banco']
1814405401242198297,[]
1814400325438328931,"['cambio', 'falta', 'actividad', 'peso', 'obesidad', 'sedentarismo', 'excusa', 'zurdos', 'línea']"
1814381333055189291,['twitter']
1814360873567191521,"['emoji', 'píldora', 'emoji', ' ', 'mercado', 'medicamentos', 'obesidad', 'millones', 'compañías', 'acciones', '\n\n', 'salud', 'hashtag', 'obesidad', 'farmacéutica']"
1814359114081878204,['viajes']
1814355243049820347,"['porquería', 'países', 'habitantes', 'mayoría', 'hambrentina', 'neurona']"
1814316146692174233,"['noche', 'hilo', 'relación', 'higiene', 'sueño', 'sobrepeso', 'obesidad', 'enfermedades', 'tema', 'likes']"
1814293307322753195,"['sobrepeso', 'vagina']"
1814268881449443538,"['desafío', 'recorrido', 'temáticas', 'manos', 'celebrando', 'tono', 'piel', 'éxitos', 'gestión', ' ', 'tono', 'piel', 'medio']"
1814248481470533855,[]
1814173537160114356,"['país', 'obesidad', 'infarto']"
1814147986294730963,"['ignorancia', 'evidencia', 'escasea', 'comida', 'alimentación', 'arina', 'gaseosas', 'costo', 'grasas']"
1814129423936888906,['sobrepeso']
1814128825627812302,"['problema', 'gordura', 'inutilidad', 'fuerza', 'cosas', 'materiales', 'cosas', 'fuego', 'survivortelefe']"
1814113646919729203,[]
1814107693860401638,"['hambrentina', 'mexicano']"
1814089402483605705,"['amiga', 'idea', 'cerveza', 'birra']"
1814085729036751221,[]
1814059335648981283,"['perros', 'sobrepeso', 'línea', 'peso', 'grasas', 'proteínas', 'nutrientes', 'vida', '+54', '9', '11', '6399-2176']"
1814029960212029612,['poder']
1814027689436623258,"['sobrepeso', ' ', 'emoji', 'ojos', 'emoji', 'emoji', 'risa', 'emoji', ' ', 'emoji', 'cara', 'emoji']"
1814020399786533291,[]
1814019802253385905,"['medio', 'ambiente', 'cara', 'gordura']"
1814005087678943510,"['inclusión', 'obesidad', 'vida', 'roles', 'combate']"
1814004842123452546,[]
1816089169820557569,"['problema', 'tiroides', 'dieta', 'ejercicios', 'sobrepeso', 'exámenes', 'sangre']"
1816008661824586124,[]
1815959244396453972,"['de', 'nariz', 'obesidad', 'burla', ' ', 'emoji', 'cabreada', ' ', 'emoji', 'emoji', 'emoji']"
1815946305912312205,[]
1815945308574011665,"['gym', 'gordura']"
1815936676000137389,['gordura']
1815936297237709291,['linea']
1815928135289848069,"['carajo', 'calles']"
1815926704516276561,"['capuchino', 'muchacho', 'nombre', 'verbo', 'polenta']"
1815923220274434235,"['notas', 'datos', 'uso', 'casos', 'portales']"
1815891648276041742,"['veces', 'tipo', 'obesidad', 'año', 'agua', 'sopa', 'verduras', 'bien']"
1815890024740614594,['GORDURA']
